	Данные измерения магнитометра ПКМ
	Файл: C:\Documents and Settings\sergey\Мои документы\магн_13022016\3.txt

Дата: 00.00.00
Участок: 0
Режим МВС, цикл - 0.1 сек.

   Поле         Время     
050385.453  00:06:16.4  
050425.074  00:06:16.5  
050470.051  00:06:16.6  
050521.191  00:06:16.7  
050573.781  00:06:16.8  
050612.461  00:06:16.9  
050633.426  00:06:17.0  
050646.254  00:06:17.1  
050660.895  00:06:17.2  
050677.617  00:06:17.3  
050697.625  00:06:17.4  
050706.945  00:06:17.5  
050700.555  00:06:17.6  
050680.574  00:06:17.7  
050661.340  00:06:17.8  
050646.289  00:06:17.9  
050635.930  00:06:18.0  
050625.965  00:06:18.1  
050611.246  00:06:18.2  
050589.875  00:06:18.3  
050563.281  00:06:18.4  
050538.172  00:06:18.5  
050516.910  00:06:18.6  
050500.801  00:06:18.7  
050482.211  00:06:18.8  
050458.934  00:06:18.9  
050430.734  00:06:19.0  
050403.953  00:06:19.1  
050382.719  00:06:19.2  
050362.820  00:06:19.3  
050341.004  00:06:19.4  
050316.531  00:06:19.5  
050287.223  00:06:19.6  
050258.152  00:06:19.7  
050235.434  00:06:19.8  
050215.887  00:06:19.9  
050197.109  00:06:20.0  
050176.641  00:06:20.1  
050155.438  00:06:20.2  
050136.344  00:06:20.3  
050122.242  00:06:20.4  
050113.238  00:06:20.5  
050103.555  00:06:20.6  
050088.395  00:06:20.7  
050069.242  00:06:20.8  
050051.734  00:06:20.9  
050043.258  00:06:21.0  
050049.094  00:06:21.1  
050059.441  00:06:21.2  
050075.207  00:06:21.3  
050095.711  00:06:21.4  
050125.785  00:06:21.5  
050185.184  00:06:21.6  
050276.512  00:06:21.7  
050376.402  00:06:21.8  
050485.664  00:06:21.9  
050619.711  00:06:22.0  
050800.590  00:06:22.1  
051036.934  00:06:22.2  
051259.234  00:06:22.3  
051404.254  00:06:22.4  
051505.871  00:06:22.5  
051585.625  00:06:22.6  
051612.348  00:06:22.7  
051536.953  00:06:22.8  
051366.609  00:06:22.9  
051217.688  00:06:23.0  
051109.684  00:06:23.1  
051011.004  00:06:23.2  
050907.137  00:06:23.3  
050794.465  00:06:23.4  
050675.281  00:06:23.5  
050567.613  00:06:23.6  
050479.418  00:06:23.7  
050410.387  00:06:23.8  
050348.816  00:06:23.9  
050288.402  00:06:24.0  
050229.406  00:06:24.1  
050175.832  00:06:24.2  
050133.949  00:06:24.3  
050103.785  00:06:24.4  
050077.801  00:06:24.5  
050051.824  00:06:24.6  
050026.883  00:06:24.7  
050002.969  00:06:24.8  
049983.039  00:06:24.9  
049971.004  00:06:25.0  
049960.355  00:06:25.1  
049947.695  00:06:25.2  
049937.258  00:06:25.3  
049925.977  00:06:25.4  
049916.309  00:06:25.5  
049908.418  00:06:25.6  
049901.723  00:06:25.7  
049895.430  00:06:25.8  
049888.680  00:06:25.9  
049881.145  00:06:26.0  
049873.121  00:06:26.1  
049864.805  00:06:26.2  
049856.098  00:06:26.3  
049847.930  00:06:26.4  
049839.691  00:06:26.5  
049831.348  00:06:26.6  
049822.172  00:06:26.7  
049813.000  00:06:26.8  
049802.539  00:06:26.9  
049791.254  00:06:27.0  
049778.754  00:06:27.1  
049768.109  00:06:27.2  
049760.090  00:06:27.3  
049750.434  00:06:27.4  
049739.777  00:06:27.5  
049728.918  00:06:27.6  
049718.289  00:06:27.7  
049709.820  00:06:27.8  
049702.410  00:06:27.9  
049694.363  00:06:28.0  
049687.496  00:06:28.1  
049680.520  00:06:28.2  
049674.160  00:06:28.3  
049670.699  00:06:28.4  
049666.598  00:06:28.5  
049663.270  00:06:28.6  
049659.832  00:06:28.7  
049656.418  00:06:28.8  
049652.977  00:06:28.9  
049649.176  00:06:29.0  
049644.246  00:06:29.1  
049630.895  00:06:29.2  
049620.262  00:06:29.3  
049620.625  00:06:29.4  
049625.465  00:06:29.5  
049628.699  00:06:29.6  
049630.668  00:06:29.7  
049632.805  00:06:29.8  
049634.902  00:06:29.9  
049637.113  00:06:30.0  
049639.648  00:06:30.1  
049642.215  00:06:30.2  
049645.754  00:06:30.3  
049651.070  00:06:30.4  
049659.781  00:06:30.5  
049669.664  00:06:30.6  
049677.777  00:06:30.7  
049685.320  00:06:30.8  
049694.000  00:06:30.9  
049704.207  00:06:31.0  
049716.066  00:06:31.1  
049727.059  00:06:31.2  
049735.969  00:06:31.3  
049742.996  00:06:31.4  
049750.230  00:06:31.5  
049759.051  00:06:31.6  
049769.688  00:06:31.7  
049781.949  00:06:31.8  
049788.008  00:06:31.9  
049779.887  00:06:32.0  
049785.332  00:06:32.1  
049794.719  00:06:32.2  
049804.898  00:06:32.3  
049818.988  00:06:32.4  
049831.094  00:06:32.5  
049841.480  00:06:32.6  
049845.840  00:06:32.7  
049855.738  00:06:32.8  
049869.797  00:06:32.9  
049885.160  00:06:33.0  
049899.227  00:06:33.1  
049908.383  00:06:33.2  
049915.379  00:06:33.3  
049923.672  00:06:33.4  
049932.809  00:06:33.5  
049940.438  00:06:33.6  
049943.965  00:06:33.7  
049944.070  00:06:33.8  
049946.379  00:06:33.9  
049950.809  00:06:34.0  
049956.852  00:06:34.1  
049962.578  00:06:34.2  
049964.141  00:06:34.3  
049966.887  00:06:34.4  
049968.164  00:06:34.5  
049968.508  00:06:34.6  
049971.742  00:06:34.7  
049978.422  00:06:34.8  
049983.613  00:06:34.9  
049978.746  00:06:35.0  
049969.676  00:06:35.1  
049961.805  00:06:35.2  
049958.422  00:06:35.3  
049956.645  00:06:35.4  
049955.258  00:06:35.5  
049951.383  00:06:35.6  
049945.953  00:06:35.7  
049940.176  00:06:35.8  
049935.973  00:06:35.9  
049934.645  00:06:36.0  
049936.180  00:06:36.1  
049937.516  00:06:36.2  
049937.199  00:06:36.3  
049936.254  00:06:36.4  
049937.500  00:06:36.5  
049941.277  00:06:36.6  
049944.297  00:06:36.7  
049945.805  00:06:36.8  
049945.512  00:06:36.9  
049944.105  00:06:37.0  
049943.465  00:06:37.1  
049942.902  00:06:37.2  
049942.770  00:06:37.3  
049943.109  00:06:37.4  
049942.227  00:06:37.5  
049940.582  00:06:37.6  
049939.172  00:06:37.7  
049939.012  00:06:37.8  
049940.012  00:06:37.9  
049941.223  00:06:38.0  
049942.988  00:06:38.1  
049946.324  00:06:38.2  
049949.348  00:06:38.3  
049951.578  00:06:38.4  
049953.609  00:06:38.5  
049956.383  00:06:38.6  
049959.148  00:06:38.7  
049962.051  00:06:38.8  
049964.320  00:06:38.9  
049965.227  00:06:39.0  
049963.816  00:06:39.1  
049964.070  00:06:39.2  
049965.914  00:06:39.3  
049967.801  00:06:39.4  
049967.906  00:06:39.5  
049966.484  00:06:39.6  
049964.262  00:06:39.7  
049962.109  00:06:39.8  
049960.777  00:06:39.9  
049960.516  00:06:40.0  
049959.887  00:06:40.1  
049958.832  00:06:40.2  
049958.324  00:06:40.3  
049957.969  00:06:40.4  
049958.445  00:06:40.5  
049959.461  00:06:40.6  
049960.285  00:06:40.7  
049960.598  00:06:40.8  
049961.199  00:06:40.9  
049961.789  00:06:41.0  
049962.715  00:06:41.1  
049963.316  00:06:41.2  
049963.449  00:06:41.3  
049963.703  00:06:41.4  
049964.207  00:06:41.5  
049964.648  00:06:41.6  
049965.117  00:06:41.7  
049965.387  00:06:41.8  
049965.965  00:06:41.9  
049965.391  00:06:42.0  
049965.680  00:06:42.1  
049966.234  00:06:42.2  
049966.281  00:06:42.3  
049966.730  00:06:42.4  
049967.215  00:06:42.5  
049967.070  00:06:42.6  
049966.691  00:06:42.7  
049967.102  00:06:42.8  
049967.895  00:06:42.9  
049968.664  00:06:43.0  
049969.918  00:06:43.1  


Дата: 00.00.00
Участок: 0
Режим МВС, цикл - 0.1 сек.

   Поле         Время     
049940.527  00:07:43.8  
049940.855  00:07:43.9  
049940.820  00:07:44.0  
049941.711  00:07:44.1  
049941.188  00:07:44.2  
049940.902  00:07:44.3  
049940.719  00:07:44.4  
049939.809  00:07:44.5  
049939.328  00:07:44.6  
049938.691  00:07:44.7  
049939.035  00:07:44.8  
049939.195  00:07:44.9  
049939.551  00:07:45.0  
049940.711  00:07:45.1  
049944.168  00:07:45.2  
049947.656  00:07:45.3  
049950.770  00:07:45.4  
049953.895  00:07:45.5  
049956.328  00:07:45.6  
049957.742  00:07:45.7  
049959.035  00:07:45.8  
049960.812  00:07:45.9  
049962.941  00:07:46.0  
049964.824  00:07:46.1  
049965.469  00:07:46.2  
049965.492  00:07:46.3  
049965.715  00:07:46.4  
049965.996  00:07:46.5  
049966.504  00:07:46.6  
049967.406  00:07:46.7  
049968.441  00:07:46.8  
049968.824  00:07:46.9  
049968.117  00:07:47.0  
049968.031  00:07:47.1  
049968.699  00:07:47.2  
049969.117  00:07:47.3  
049969.551  00:07:47.4  
049969.668  00:07:47.5  
049969.090  00:07:47.6  
049967.426  00:07:47.7  
049965.656  00:07:47.8  
049964.793  00:07:47.9  
049964.094  00:07:48.0  
049964.508  00:07:48.1  
049964.406  00:07:48.2  
049963.812  00:07:48.3  
049961.699  00:07:48.4  
049958.559  00:07:48.5  
049956.039  00:07:48.6  
049955.242  00:07:48.7  
049954.973  00:07:48.8  
049955.020  00:07:48.9  
049954.801  00:07:49.0  
049953.883  00:07:49.1  
049951.555  00:07:49.2  
049948.660  00:07:49.3  
049946.152  00:07:49.4  
049944.824  00:07:49.5  
049945.859  00:07:49.6  
049946.938  00:07:49.7  
049946.016  00:07:49.8  
049943.449  00:07:49.9  
049942.371  00:07:50.0  
049942.363  00:07:50.1  
049943.902  00:07:50.2  
049946.562  00:07:50.3  
049949.031  00:07:50.4  
049948.855  00:07:50.5  
049947.988  00:07:50.6  
049946.801  00:07:50.7  
049946.652  00:07:50.8  
049947.887  00:07:50.9  
049947.734  00:07:51.0  
049946.332  00:07:51.1  
049944.734  00:07:51.2  
049942.895  00:07:51.3  
049940.508  00:07:51.4  
049938.512  00:07:51.5  
049940.520  00:07:51.6  
049950.512  00:07:51.7  
049950.328  00:07:51.8  
049946.711  00:07:51.9  
049939.395  00:07:52.0  
049929.871  00:07:52.1  
049919.941  00:07:52.2  
049916.574  00:07:52.3  
049918.363  00:07:52.4  
049915.914  00:07:52.5  
049909.691  00:07:52.6  
049904.566  00:07:52.7  
049900.078  00:07:52.8  
049895.340  00:07:52.9  
049888.559  00:07:53.0  
049879.582  00:07:53.1  
049869.641  00:07:53.2  
049859.289  00:07:53.3  
049849.488  00:07:53.4  
049841.004  00:07:53.5  
049833.176  00:07:53.6  
049825.656  00:07:53.7  
049816.703  00:07:53.8  
049807.418  00:07:53.9  
049798.977  00:07:54.0  
049793.145  00:07:54.1  
049786.250  00:07:54.2  
049776.957  00:07:54.3  
049767.945  00:07:54.4  
049759.176  00:07:54.5  
049748.613  00:07:54.6  
049741.570  00:07:54.7  
049735.730  00:07:54.8  
049727.324  00:07:54.9  
049719.273  00:07:55.0  
049711.719  00:07:55.1  
049706.055  00:07:55.2  
049701.848  00:07:55.3  
049696.742  00:07:55.4  
049692.617  00:07:55.5  
049688.430  00:07:55.6  
049685.109  00:07:55.7  
049681.902  00:07:55.8  
049678.656  00:07:55.9  
049674.844  00:07:56.0  
049673.035  00:07:56.1  
049672.348  00:07:56.2  
049670.574  00:07:56.3  
049670.410  00:07:56.4  
049671.555  00:07:56.5  
049674.152  00:07:56.6  
049676.867  00:07:56.7  
049680.062  00:07:56.8  
049681.324  00:07:56.9  
049681.328  00:07:57.0  
049682.203  00:07:57.1  
049686.527  00:07:57.2  
049690.316  00:07:57.3  
049692.586  00:07:57.4  
049696.789  00:07:57.5  
049702.191  00:07:57.6  
049706.062  00:07:57.7  
049703.352  00:07:57.8  
049701.164  00:07:57.9  
049713.176  00:07:58.0  
049732.027  00:07:58.1  
049738.848  00:07:58.2  
049744.078  00:07:58.3  
049751.871  00:07:58.4  
049756.746  00:07:58.5  
049756.957  00:07:58.6  
049766.363  00:07:58.7  
049780.215  00:07:58.8  
049788.738  00:07:58.9  
049798.504  00:07:59.0  
049810.078  00:07:59.1  
049824.316  00:07:59.2  
049825.598  00:07:59.3  
049813.578  00:07:59.4  
049827.293  00:07:59.5  
049840.047  00:07:59.6  
049852.508  00:07:59.7  
049865.410  00:07:59.8  
049885.602  00:07:59.9  
049902.273  00:08:00.0  
049904.922  00:08:00.1  
049908.914  00:08:00.2  
049920.070  00:08:00.3  
049932.855  00:08:00.4  
049945.645  00:08:00.5  
049959.336  00:08:00.6  
049980.504  00:08:00.7  
049995.934  00:08:00.8  
050019.164  00:08:00.9  
050063.895  00:08:01.0  
050127.418  00:08:01.1  
050131.730  00:08:01.2  
050117.719  00:08:01.3  
050130.605  00:08:01.4  
050158.742  00:08:01.5  
050197.363  00:08:01.6  
050230.531  00:08:01.7  
050267.863  00:08:01.8  
050319.188  00:08:01.9  
050362.906  00:08:02.0  
050446.605  00:08:02.1  
050470.863  00:08:02.2  
050508.605  00:08:02.3  
050558.031  00:08:02.4  
050608.406  00:08:02.5  
050659.613  00:08:02.6  
050710.980  00:08:02.7  
050746.469  00:08:02.8  
050752.273  00:08:02.9  
050733.273  00:08:03.0  
050694.562  00:08:03.1  
050655.449  00:08:03.2  
050611.363  00:08:03.3  
050553.613  00:08:03.4  
050494.590  00:08:03.5  
050433.906  00:08:03.6  
050381.324  00:08:03.7  
050347.941  00:08:03.8  
050314.402  00:08:03.9  
050288.602  00:08:04.0  
050262.551  00:08:04.1  
050237.695  00:08:04.2  
050205.664  00:08:04.3  
050178.848  00:08:04.4  
050173.469  00:08:04.5  
050167.527  00:08:04.6  
050165.637  00:08:04.7  
050162.215  00:08:04.8  
050162.195  00:08:04.9  
050167.090  00:08:05.0  
050182.621  00:08:05.1  
050198.969  00:08:05.2  
050210.008  00:08:05.3  
050217.512  00:08:05.4  
050226.191  00:08:05.5  
050236.676  00:08:05.6  
050248.547  00:08:05.7  
050263.488  00:08:05.8  
050283.176  00:08:05.9  
050303.695  00:08:06.0  
050321.520  00:08:06.1  
050341.098  00:08:06.2  
050364.273  00:08:06.3  
050385.902  00:08:06.4  
050402.402  00:08:06.5  
050415.262  00:08:06.6  
050428.562  00:08:06.7  
050443.121  00:08:06.8  
050459.902  00:08:06.9  
050479.691  00:08:07.0  
050498.047  00:08:07.1  
050511.238  00:08:07.2  
050520.492  00:08:07.3  
050529.109  00:08:07.4  
050539.270  00:08:07.5  
050552.586  00:08:07.6  
050566.766  00:08:07.7  
050572.406  00:08:07.8  
050563.297  00:08:07.9  
050556.871  00:08:08.0  
050548.785  00:08:08.1  
050540.211  00:08:08.2  
050532.973  00:08:08.3  
050525.312  00:08:08.4  
050515.160  00:08:08.5  
050487.676  00:08:08.6  
050459.816  00:08:08.7  
050432.391  00:08:08.8  
050411.508  00:08:08.9  
050394.734  00:08:09.0  
050338.016  00:08:09.1  
050300.910  00:08:09.2  
050299.969  00:08:09.3  
050247.219  00:08:09.4  
050205.160  00:08:09.5  
050173.574  00:08:09.6  
050145.332  00:08:09.7  
050113.570  00:08:09.8  
050075.137  00:08:09.9  
050030.762  00:08:10.0  
049994.578  00:08:10.1  
049960.441  00:08:10.2  
049924.660  00:08:10.3  
049887.527  00:08:10.4  
049859.641  00:08:10.5  
049826.641  00:08:10.6  
049808.160  00:08:10.7  
049798.801  00:08:10.8  
049791.043  00:08:10.9  
049776.059  00:08:11.0  
049756.523  00:08:11.1  
049739.945  00:08:11.2  
049734.770  00:08:11.3  
049732.438  00:08:11.4  
049732.355  00:08:11.5  
049740.414  00:08:11.6  
049743.258  00:08:11.7  
049759.562  00:08:11.8  
049777.957  00:08:11.9  
049800.277  00:08:12.0  
049818.422  00:08:12.1  
049836.266  00:08:12.2  
049855.523  00:08:12.3  
049880.262  00:08:12.4  
049913.309  00:08:12.5  
049948.164  00:08:12.6  
049980.203  00:08:12.7  
049998.746  00:08:12.8  
050010.988  00:08:12.9  
050013.980  00:08:13.0  
050028.789  00:08:13.1  
050053.621  00:08:13.2  
050086.770  00:08:13.3  
050131.551  00:08:13.4  
050178.828  00:08:13.5  
050209.477  00:08:13.6  
050198.684  00:08:13.7  
050168.398  00:08:13.8  
050170.934  00:08:13.9  
050187.617  00:08:14.0  
050202.523  00:08:14.1  
050201.168  00:08:14.2  
050208.648  00:08:14.3  
050210.473  00:08:14.4  
050211.141  00:08:14.5  
050214.910  00:08:14.6  
050216.562  00:08:14.7  
050220.289  00:08:14.8  
050221.430  00:08:14.9  
050222.910  00:08:15.0  
050221.145  00:08:15.1  
050222.262  00:08:15.2  
050226.957  00:08:15.3  
050233.742  00:08:15.4  
050240.812  00:08:15.5  
050248.000  00:08:15.6  
050257.410  00:08:15.7  
050264.887  00:08:15.8  
050268.391  00:08:15.9  
050266.062  00:08:16.0  
050268.516  00:08:16.1  
050278.629  00:08:16.2  
050289.156  00:08:16.3  
050296.477  00:08:16.4  
050302.539  00:08:16.5  
050307.684  00:08:16.6  
050311.371  00:08:16.7  
050313.840  00:08:16.8  
050315.656  00:08:16.9  
050317.023  00:08:17.0  
050317.648  00:08:17.1  
050317.863  00:08:17.2  
050317.969  00:08:17.3  
050317.617  00:08:17.4  
050317.309  00:08:17.5  
050317.008  00:08:17.6  
050316.527  00:08:17.7  
050316.895  00:08:17.8  
050316.414  00:08:17.9  


Дата: 00.00.00
Участок: 0
Режим МВС, цикл - 0.1 сек.

   Поле         Время     
051755.789  00:09:45.7  
051749.402  00:09:45.8  
051740.785  00:09:45.9  
051732.594  00:09:46.0  
051725.664  00:09:46.1  
051720.770  00:09:46.2  
051716.680  00:09:46.3  
051712.160  00:09:46.4  
051709.727  00:09:46.5  
051711.934  00:09:46.6  
051719.719  00:09:46.7  
051728.195  00:09:46.8  
051735.215  00:09:46.9  
051743.656  00:09:47.0  
051755.906  00:09:47.1  
051769.387  00:09:47.2  
051778.395  00:09:47.3  
051782.656  00:09:47.4  
051785.828  00:09:47.5  
051789.629  00:09:47.6  
051792.645  00:09:47.7  
051792.453  00:09:47.8  
051786.551  00:09:47.9  
051775.500  00:09:48.0  
051761.109  00:09:48.1  
051740.863  00:09:48.2  
051717.645  00:09:48.3  
051697.152  00:09:48.4  
051681.867  00:09:48.5  
051668.383  00:09:48.6  
051651.453  00:09:48.7  
051625.145  00:09:48.8  
051590.922  00:09:48.9  
051555.719  00:09:49.0  
051521.871  00:09:49.1  
051491.191  00:09:49.2  
051464.324  00:09:49.3  
051433.195  00:09:49.4  
051391.891  00:09:49.5  
051343.148  00:09:49.6  
051294.234  00:09:49.7  
051254.906  00:09:49.8  
051219.426  00:09:49.9  
051186.336  00:09:50.0  
051158.238  00:09:50.1  
051131.969  00:09:50.2  
051101.945  00:09:50.3  
051066.590  00:09:50.4  
051026.648  00:09:50.5  
050988.148  00:09:50.6  
050956.855  00:09:50.7  
050927.555  00:09:50.8  
050897.668  00:09:50.9  
050864.379  00:09:51.0  
050825.598  00:09:51.1  
050782.254  00:09:51.2  
050736.570  00:09:51.3  
050699.488  00:09:51.4  
050667.004  00:09:51.5  
050636.969  00:09:51.6  
050607.168  00:09:51.7  
050575.367  00:09:51.8  
050541.328  00:09:51.9  
050508.852  00:09:52.0  
050478.758  00:09:52.1  
050456.332  00:09:52.2  
050441.359  00:09:52.3  
050422.895  00:09:52.4  
050401.082  00:09:52.5  
050377.680  00:09:52.6  
050352.484  00:09:52.7  
050326.160  00:09:52.8  
050299.797  00:09:52.9  
050277.336  00:09:53.0  
050261.914  00:09:53.1  
050249.945  00:09:53.2  
050238.113  00:09:53.3  
050224.398  00:09:53.4  
050210.773  00:09:53.5  
050197.766  00:09:53.6  
050186.965  00:09:53.7  
050177.684  00:09:53.8  
050171.812  00:09:53.9  
050168.289  00:09:54.0  
050163.062  00:09:54.1  
050155.367  00:09:54.2  
050144.988  00:09:54.3  
050133.918  00:09:54.4  
050125.160  00:09:54.5  
050124.953  00:09:54.6  
050128.047  00:09:54.7  
050129.066  00:09:54.8  
050127.059  00:09:54.9  
050123.453  00:09:55.0  
050118.895  00:09:55.1  
050114.477  00:09:55.2  
050107.609  00:09:55.3  
050101.926  00:09:55.4  
050098.242  00:09:55.5  
050099.137  00:09:55.6  
050097.691  00:09:55.7  
050090.449  00:09:55.8  
050079.008  00:09:55.9  
050064.367  00:09:56.0  
050041.984  00:09:56.1  
050023.965  00:09:56.2  
050017.656  00:09:56.3  
050018.355  00:09:56.4  
050025.703  00:09:56.5  
050030.395  00:09:56.6  
050030.555  00:09:56.7  
050024.930  00:09:56.8  
050013.656  00:09:56.9  
050003.738  00:09:57.0  
050000.738  00:09:57.1  
050013.781  00:09:57.2  
